zipID,a0,a1,a2,a3,a4,a5
33179.0,-18735.944574940477,0.00021982807126430092,0.4600507111185277,0.0008958188909349823,8.888088869818965,0.29184998967399695
33180.0,-28006.616199490887,0.0002530247663283671,0.9069911321735088,-0.0035170672045810683,13.084047234521627,-0.6796913532133884
33181.0,-43862.495642385606,0.00019998091258140434,-0.7110514041323182,-0.0013951395477865547,22.550708828694077,-7.264693105653884
33182.0,-13481.268557336109,9.650169450130033e-05,0.26335878567499976,0.00037044340928714517,6.496933670726399,-3.2702050240103504
33183.0,-15320.362011549347,0.0002456563279890131,-0.3209152428958614,0.0007321562685604706,7.973976633119088,-3.1475067514008996
33184.0,-10081.979422639135,0.00021455872552475258,0.14570850844343783,-0.0007713161653895202,4.923171110393439,-2.98859758107026
33185.0,-11649.8061993334,0.00018761609203183705,0.32741984052398576,0.0003672131015511153,5.509610297027006,-0.9046790633636768
33186.0,-12956.307059273939,0.00037076342508833587,0.22608664869887576,-0.0011839369490396906,6.244255145891811,1.3140919840358167
33187.0,-10867.234387407338,0.0001743995974923267,-0.434248116346283,2.673874483636641e-05,5.865799069910238,0.7373662876081178
33189.0,-15314.680027985049,0.00011692027815622539,0.2424053492310448,0.0012973702674214914,7.395570994332698,1.2346270581669523
33190.0,-13012.975058379623,0.00027808305636912306,0.2321475809937378,0.0001924173596085148,6.261263949600927,0.7450669798682958
33193.0,-12692.32133816142,0.00016232723362202017,-0.3491745630314355,0.00022022257829057163,6.693849997706411,-0.3222220575902055
33194.0,-10372.770116846345,0.00021996958704331322,0.7260573238441242,-0.00021640183354078342,4.466520266461768,1.8882816235285895
33196.0,-13361.81418496514,0.0001906412544737371,0.39445593585034716,-0.0007307230309391491,6.2851503368497665,0.6685543946938454
0.0,-15427.718515299515,0.0012057951322507028,4.1564144297590415,-0.020735621904012187,3.6465713287963957,0.05670293778191575
