BLDType,DEM,EFFYRBLT,FID,FLD_ZONE,FLOODPLAIN,Income,JV,JVclass,LNDVAL,NOBULDNG,NORESUNTS,PARUSEDESC,TOTLVGAREA,Zip Code,cate1,cate2,cate3,cate4,cate5,latitude,longitude,Label
3,7,1997,12,A,100-YEAR FLOODPLAIN,56306,121347,3,0,1,1,CONDOMINIUMS,1160,33179,-9999,-9999,-9999,-9999,-9999,25.97105334,-80.18544261,4
3,7,1997,12,A,100-YEAR FLOODPLAIN,58704,121347,3,0,1,1,CONDOMINIUMS,1160,33179,-9999,-9999,-9999,-9999,-9999,25.97105334,-80.18544261,4
3,7,1997,12,A,100-YEAR FLOODPLAIN,93021,132728,3,0,1,1,CONDOMINIUMS,1190,33179,-9999,-9999,-9999,-9999,-9999,25.97105334,-80.18544261,4
3,7,1998,12,A,100-YEAR FLOODPLAIN,97034,131363,3,0,1,1,CONDOMINIUMS,1170,33179,-9999,-9999,-9999,-9999,-9999,25.97177237,-80.18457323,4
3,7,1998,12,A,100-YEAR FLOODPLAIN,52168,127873,3,0,1,1,CONDOMINIUMS,1170,33179,-9999,-9999,-9999,-9999,-9999,25.97177237,-80.18457323,4
3,7,1998,12,A,100-YEAR FLOODPLAIN,38582,123404,3,0,1,1,CONDOMINIUMS,1160,33179,-9999,-9999,-9999,-9999,-9999,25.97177237,-80.18457323,4
3,7,1998,12,A,100-YEAR FLOODPLAIN,52997,105512,3,0,1,1,CONDOMINIUMS,1030,33179,-9999,-9999,-9999,-9999,-9999,25.97177237,-80.18457323,4
3,7,1998,12,A,100-YEAR FLOODPLAIN,57063,105512,3,0,1,1,CONDOMINIUMS,1030,33179,-9999,-9999,-9999,-9999,-9999,25.97177237,-80.18457323,4
3,7,1998,12,A,100-YEAR FLOODPLAIN,37104,126147,3,0,1,1,CONDOMINIUMS,1170,33179,-9999,-9999,-9999,-9999,-9999,25.97177237,-80.18457323,4
3,7,1998,12,A,100-YEAR FLOODPLAIN,87170,126147,3,0,1,1,CONDOMINIUMS,1170,33179,-9999,-9999,-9999,-9999,-9999,25.97177237,-80.18457323,4
3,7,1998,12,A,100-YEAR FLOODPLAIN,22131,131631,3,0,1,1,CONDOMINIUMS,1180,33179,-9999,-9999,-9999,-9999,-9999,25.97177237,-80.18457323,4
3,7,1998,12,A,100-YEAR FLOODPLAIN,86681,131363,3,0,1,1,CONDOMINIUMS,1170,33179,-9999,-9999,-9999,-9999,-9999,25.97137594,-80.18522112,4
3,7,1998,12,A,100-YEAR FLOODPLAIN,62181,127873,3,0,1,1,CONDOMINIUMS,1170,33179,-9999,-9999,-9999,-9999,-9999,25.97137594,-80.18522112,4
3,7,1998,12,A,100-YEAR FLOODPLAIN,35263,132728,3,0,1,1,CONDOMINIUMS,1200,33179,-9999,-9999,-9999,-9999,-9999,25.97137594,-80.18522112,4
3,7,1998,12,A,100-YEAR FLOODPLAIN,32809,105512,3,0,1,1,CONDOMINIUMS,1040,33179,-9999,-9999,-9999,-9999,-9999,25.97137594,-80.18522112,4
3,7,1998,12,A,100-YEAR FLOODPLAIN,41482,105512,3,0,1,1,CONDOMINIUMS,1040,33179,-9999,-9999,-9999,-9999,-9999,25.97137594,-80.18522112,4
3,7,1998,12,A,100-YEAR FLOODPLAIN,63301,121347,3,0,1,1,CONDOMINIUMS,1150,33179,-9999,-9999,-9999,-9999,-9999,25.97137594,-80.18522112,4
3,7,1998,12,A,100-YEAR FLOODPLAIN,67259,121347,3,0,1,1,CONDOMINIUMS,1150,33179,-9999,-9999,-9999,-9999,-9999,25.97137594,-80.18522112,4
3,7,1998,12,A,100-YEAR FLOODPLAIN,145867,136020,3,0,1,1,CONDOMINIUMS,1230,33179,-9999,-9999,-9999,-9999,-9999,25.97137594,-80.18522112,4
3,7,1999,12,A,100-YEAR FLOODPLAIN,63083,128148,3,0,1,1,CONDOMINIUMS,1170,33179,-9999,-9999,-9999,-9999,-9999,25.97137095,-80.18454914,4
3,7,1999,12,A,100-YEAR FLOODPLAIN,62380,124748,3,0,1,1,CONDOMINIUMS,1170,33179,-9999,-9999,-9999,-9999,-9999,25.97137095,-80.18454914,4
3,7,1999,12,A,100-YEAR FLOODPLAIN,35319,135182,3,0,1,1,CONDOMINIUMS,1200,33179,-9999,-9999,-9999,-9999,-9999,25.97137095,-80.18454914,4
3,7,1999,12,A,100-YEAR FLOODPLAIN,78362,101915,3,0,1,1,CONDOMINIUMS,1040,33179,-9999,-9999,-9999,-9999,-9999,25.97137095,-80.18454914,4
3,7,1999,12,A,100-YEAR FLOODPLAIN,35492,101915,3,0,1,1,CONDOMINIUMS,1040,33179,-9999,-9999,-9999,-9999,-9999,25.97137095,-80.18454914,4
3,7,1999,12,A,100-YEAR FLOODPLAIN,26494,113623,3,0,1,1,CONDOMINIUMS,1150,33179,-9999,-9999,-9999,-9999,-9999,25.97137095,-80.18454914,4
3,7,1999,12,A,100-YEAR FLOODPLAIN,40766,113623,3,0,1,1,CONDOMINIUMS,1150,33179,-9999,-9999,-9999,-9999,-9999,25.97137095,-80.18454914,4
3,7,1999,12,A,100-YEAR FLOODPLAIN,56036,135182,3,0,1,1,CONDOMINIUMS,1230,33179,-9999,-9999,-9999,-9999,-9999,25.97137095,-80.18454914,4
3,7,1999,12,A,100-YEAR FLOODPLAIN,68457,131292,3,0,1,1,CONDOMINIUMS,1170,33179,-9999,-9999,-9999,-9999,-9999,25.97111462,-80.18454498,4
3,7,1999,12,A,100-YEAR FLOODPLAIN,37875,127809,3,0,1,1,CONDOMINIUMS,1170,33179,-9999,-9999,-9999,-9999,-9999,25.97111462,-80.18454498,4
3,7,1999,12,A,100-YEAR FLOODPLAIN,82255,132340,3,0,1,1,CONDOMINIUMS,1200,33179,-9999,-9999,-9999,-9999,-9999,25.97111462,-80.18454498,4
3,7,1999,12,A,100-YEAR FLOODPLAIN,295908,104818,3,0,1,1,CONDOMINIUMS,1040,33179,-9999,-9999,-9999,-9999,-9999,25.97111462,-80.18454498,4
3,7,1999,12,A,100-YEAR FLOODPLAIN,329026,104818,3,0,1,1,CONDOMINIUMS,1040,33179,-9999,-9999,-9999,-9999,-9999,25.97111462,-80.18454498,4
3,7,1999,12,A,100-YEAR FLOODPLAIN,34175,121138,3,0,1,1,CONDOMINIUMS,1150,33179,-9999,-9999,-9999,-9999,-9999,25.97111462,-80.18454498,4
3,7,1999,12,A,100-YEAR FLOODPLAIN,61436,121138,3,0,1,1,CONDOMINIUMS,1150,33179,-9999,-9999,-9999,-9999,-9999,25.97111462,-80.18454498,4
3,7,1999,12,A,100-YEAR FLOODPLAIN,58706,135466,3,0,1,1,CONDOMINIUMS,1230,33179,-9999,-9999,-9999,-9999,-9999,25.97111462,-80.18454498,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,47972,165257,3,60807,1,1,SINGLE FAMILY,1363,33179,-9999,-9999,-9999,-9999,-9999,25.97231882,-80.18247706,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,62179,160703,3,60651,1,1,SINGLE FAMILY,1251,33179,-9999,-9999,-9999,-9999,-9999,25.97204758,-80.18246912,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,34231,145907,3,60417,1,1,SINGLE FAMILY,1115,33179,-9999,-9999,-9999,-9999,-9999,25.97162372,-80.18245331,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,58587,154099,3,60254,1,1,SINGLE FAMILY,1209,33179,-9999,-9999,-9999,-9999,-9999,25.97135769,-80.18244307,4
3,7,1993,12,A,100-YEAR FLOODPLAIN,92397,113148,3,0,1,1,CONDOMINIUMS,1090,33179,-9999,-9999,-9999,-9999,-9999,25.9725718,-80.18369708,4
3,7,1993,12,A,100-YEAR FLOODPLAIN,85997,89599,2,0,1,1,CONDOMINIUMS,880,33179,-9999,-9999,-9999,-9999,-9999,25.9725718,-80.18369708,4
3,7,1993,12,A,100-YEAR FLOODPLAIN,58231,135640,3,0,1,1,CONDOMINIUMS,1230,33179,-9999,-9999,-9999,-9999,-9999,25.9725718,-80.18369708,4
3,7,1993,12,A,100-YEAR FLOODPLAIN,97042,110641,3,0,1,1,CONDOMINIUMS,1070,33179,-9999,-9999,-9999,-9999,-9999,25.9725718,-80.18369708,4
3,7,1993,12,A,100-YEAR FLOODPLAIN,18054,113148,3,0,1,1,CONDOMINIUMS,1090,33179,-9999,-9999,-9999,-9999,-9999,25.9725718,-80.18369708,4
3,7,1993,12,A,100-YEAR FLOODPLAIN,82209,89599,2,0,1,1,CONDOMINIUMS,880,33179,-9999,-9999,-9999,-9999,-9999,25.9725718,-80.18369708,4
3,7,1993,12,A,100-YEAR FLOODPLAIN,86592,135640,3,0,1,1,CONDOMINIUMS,1230,33179,-9999,-9999,-9999,-9999,-9999,25.9725718,-80.18369708,4
3,7,1993,12,A,100-YEAR FLOODPLAIN,32455,110641,3,0,1,1,CONDOMINIUMS,1070,33179,-9999,-9999,-9999,-9999,-9999,25.9725718,-80.18369708,4
3,7,1993,12,A,100-YEAR FLOODPLAIN,85610,113148,3,0,1,1,CONDOMINIUMS,1090,33179,-9999,-9999,-9999,-9999,-9999,25.9725718,-80.18369708,4
3,7,1993,12,A,100-YEAR FLOODPLAIN,38674,89599,2,0,1,1,CONDOMINIUMS,880,33179,-9999,-9999,-9999,-9999,-9999,25.9725718,-80.18369708,4
3,7,1993,12,A,100-YEAR FLOODPLAIN,88014,135640,3,0,1,1,CONDOMINIUMS,1230,33179,-9999,-9999,-9999,-9999,-9999,25.9725718,-80.18369708,4
3,7,1993,12,A,100-YEAR FLOODPLAIN,34049,110641,3,0,1,1,CONDOMINIUMS,1070,33179,-9999,-9999,-9999,-9999,-9999,25.9725718,-80.18369708,4
3,6,1994,12,A,100-YEAR FLOODPLAIN,34879,112838,3,0,1,1,CONDOMINIUMS,1090,33179,-9999,-9999,-9999,-9999,-9999,25.97152078,-80.18374968,4
3,6,1994,12,A,100-YEAR FLOODPLAIN,70101,89586,2,0,1,1,CONDOMINIUMS,880,33179,-9999,-9999,-9999,-9999,-9999,25.97152078,-80.18374968,4
3,6,1994,12,A,100-YEAR FLOODPLAIN,144830,135710,3,0,1,1,CONDOMINIUMS,1230,33179,-9999,-9999,-9999,-9999,-9999,25.97152078,-80.18374968,4
3,6,1994,12,A,100-YEAR FLOODPLAIN,89919,110526,3,0,1,1,CONDOMINIUMS,1070,33179,-9999,-9999,-9999,-9999,-9999,25.97152078,-80.18374968,4
3,6,1994,12,A,100-YEAR FLOODPLAIN,69942,112838,3,0,1,1,CONDOMINIUMS,1090,33179,-9999,-9999,-9999,-9999,-9999,25.97152078,-80.18374968,4
3,6,1994,12,A,100-YEAR FLOODPLAIN,78678,89586,2,0,1,1,CONDOMINIUMS,880,33179,-9999,-9999,-9999,-9999,-9999,25.97152078,-80.18374968,4
3,6,1994,12,A,100-YEAR FLOODPLAIN,51685,135710,3,0,1,1,CONDOMINIUMS,1230,33179,-9999,-9999,-9999,-9999,-9999,25.97152078,-80.18374968,4
3,6,1994,12,A,100-YEAR FLOODPLAIN,41719,110526,3,0,1,1,CONDOMINIUMS,1070,33179,-9999,-9999,-9999,-9999,-9999,25.97152078,-80.18374968,4
3,6,1994,12,A,100-YEAR FLOODPLAIN,46145,112838,3,0,1,1,CONDOMINIUMS,1090,33179,-9999,-9999,-9999,-9999,-9999,25.97152078,-80.18374968,4
3,6,1994,12,A,100-YEAR FLOODPLAIN,72748,89586,2,0,1,1,CONDOMINIUMS,880,33179,-9999,-9999,-9999,-9999,-9999,25.97152078,-80.18374968,4
3,6,1994,12,A,100-YEAR FLOODPLAIN,55255,135710,3,0,1,1,CONDOMINIUMS,1230,33179,-9999,-9999,-9999,-9999,-9999,25.97152078,-80.18374968,4
3,6,1994,12,A,100-YEAR FLOODPLAIN,63584,110526,3,0,1,1,CONDOMINIUMS,1070,33179,-9999,-9999,-9999,-9999,-9999,25.97152078,-80.18374968,4
3,6,1994,12,A,100-YEAR FLOODPLAIN,55481,112838,3,0,1,1,CONDOMINIUMS,1090,33179,-9999,-9999,-9999,-9999,-9999,25.97152078,-80.18374968,4
3,6,1994,12,A,100-YEAR FLOODPLAIN,80390,89586,2,0,1,1,CONDOMINIUMS,880,33179,-9999,-9999,-9999,-9999,-9999,25.97152078,-80.18374968,4
3,6,1994,12,A,100-YEAR FLOODPLAIN,58858,135710,3,0,1,1,CONDOMINIUMS,1230,33179,-9999,-9999,-9999,-9999,-9999,25.97152078,-80.18374968,4
3,6,1994,12,A,100-YEAR FLOODPLAIN,141267,110526,3,0,1,1,CONDOMINIUMS,1070,33179,-9999,-9999,-9999,-9999,-9999,25.97152078,-80.18374968,4
3,6,1994,12,A,100-YEAR FLOODPLAIN,90134,112838,3,0,1,1,CONDOMINIUMS,1090,33179,-9999,-9999,-9999,-9999,-9999,25.97152078,-80.18374968,4
3,6,1994,12,A,100-YEAR FLOODPLAIN,75809,89586,2,0,1,1,CONDOMINIUMS,880,33179,-9999,-9999,-9999,-9999,-9999,25.97152078,-80.18374968,4
3,6,1994,12,A,100-YEAR FLOODPLAIN,67519,135710,3,0,1,1,CONDOMINIUMS,1230,33179,-9999,-9999,-9999,-9999,-9999,25.97152078,-80.18374968,4
3,6,1994,12,A,100-YEAR FLOODPLAIN,28447,110526,3,0,1,1,CONDOMINIUMS,1070,33179,-9999,-9999,-9999,-9999,-9999,25.97152078,-80.18374968,4
3,7,1995,12,A,100-YEAR FLOODPLAIN,25078,113079,3,0,1,1,CONDOMINIUMS,1090,33179,-9999,-9999,-9999,-9999,-9999,25.97225975,-80.1837225,4
3,7,1995,12,A,100-YEAR FLOODPLAIN,76064,89732,2,0,1,1,CONDOMINIUMS,880,33179,-9999,-9999,-9999,-9999,-9999,25.97225975,-80.1837225,4
3,7,1995,12,A,100-YEAR FLOODPLAIN,39095,135652,3,0,1,1,CONDOMINIUMS,1230,33179,-9999,-9999,-9999,-9999,-9999,25.97225975,-80.1837225,4
3,7,1995,12,A,100-YEAR FLOODPLAIN,142384,113079,3,0,1,1,CONDOMINIUMS,1090,33179,-9999,-9999,-9999,-9999,-9999,25.97225975,-80.1837225,4
3,7,1995,12,A,100-YEAR FLOODPLAIN,84749,89732,2,0,1,1,CONDOMINIUMS,880,33179,-9999,-9999,-9999,-9999,-9999,25.97225975,-80.1837225,4
3,7,1995,12,A,100-YEAR FLOODPLAIN,38957,135652,3,0,1,1,CONDOMINIUMS,1230,33179,-9999,-9999,-9999,-9999,-9999,25.97225975,-80.1837225,4
3,7,1995,12,A,100-YEAR FLOODPLAIN,89828,110618,3,0,1,1,CONDOMINIUMS,1070,33179,-9999,-9999,-9999,-9999,-9999,25.97225975,-80.1837225,4
3,7,1995,12,A,100-YEAR FLOODPLAIN,137753,113079,3,0,1,1,CONDOMINIUMS,1090,33179,-9999,-9999,-9999,-9999,-9999,25.97225975,-80.1837225,4
3,7,1995,12,A,100-YEAR FLOODPLAIN,88012,89732,2,0,1,1,CONDOMINIUMS,880,33179,-9999,-9999,-9999,-9999,-9999,25.97225975,-80.1837225,4
3,7,1995,12,A,100-YEAR FLOODPLAIN,148005,135652,3,0,1,1,CONDOMINIUMS,1230,33179,-9999,-9999,-9999,-9999,-9999,25.97225975,-80.1837225,4
3,7,1995,12,A,100-YEAR FLOODPLAIN,73284,110618,3,0,1,1,CONDOMINIUMS,1070,33179,-9999,-9999,-9999,-9999,-9999,25.97225975,-80.1837225,4
3,7,1995,12,A,100-YEAR FLOODPLAIN,43035,113079,3,0,1,1,CONDOMINIUMS,1090,33179,-9999,-9999,-9999,-9999,-9999,25.97225975,-80.1837225,4
3,7,1995,12,A,100-YEAR FLOODPLAIN,69769,89732,2,0,1,1,CONDOMINIUMS,880,33179,-9999,-9999,-9999,-9999,-9999,25.97225975,-80.1837225,4
3,7,1995,12,A,100-YEAR FLOODPLAIN,27632,135652,3,0,1,1,CONDOMINIUMS,1230,33179,-9999,-9999,-9999,-9999,-9999,25.97225975,-80.1837225,4
3,7,1995,12,A,100-YEAR FLOODPLAIN,56986,110618,3,0,1,1,CONDOMINIUMS,1070,33179,-9999,-9999,-9999,-9999,-9999,25.97225975,-80.1837225,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,87240,165898,3,65899,1,1,SINGLE FAMILY,1324,33179,-9999,-9999,-9999,-9999,-9999,25.97107138,-80.17546752,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,36422,130806,3,58468,1,1,SINGLE FAMILY,1547,33179,-9999,-9999,-9999,-9999,-9999,25.97106788,-80.1757254,4
1,9,1973,12,X,OUTSIDE FLOODPLAIN,69414,151133,3,58468,1,1,SINGLE FAMILY,1166,33179,-9999,-9999,-9999,-9999,-9999,25.97106323,-80.17595487,4
1,9,1961,12,X,OUTSIDE FLOODPLAIN,80601,204488,4,58468,1,1,SINGLE FAMILY,1817,33179,-9999,-9999,-9999,-9999,-9999,25.97105879,-80.17617327,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,61247,184913,3,58468,1,1,SINGLE FAMILY,1638,33179,-9999,-9999,-9999,-9999,-9999,25.97105427,-80.1763965,4
1,8,1968,12,X,OUTSIDE FLOODPLAIN,87009,136029,3,58468,1,1,SINGLE FAMILY,1115,33179,-9999,-9999,-9999,-9999,-9999,25.97104954,-80.17662943,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,51787,149351,3,58468,1,1,SINGLE FAMILY,1134,33179,-9999,-9999,-9999,-9999,-9999,25.9710449,-80.17685856,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,32242,165218,3,58468,1,1,SINGLE FAMILY,1411,33179,-9999,-9999,-9999,-9999,-9999,25.97104047,-80.17707659,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,42588,138193,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.97103615,-80.17728939,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,147526,141313,3,65173,1,1,SINGLE FAMILY,1269,33179,-9999,-9999,-9999,-9999,-9999,25.97103062,-80.17753961,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,24430,164251,3,66276,1,1,SINGLE FAMILY,1253,33179,-9999,-9999,-9999,-9999,-9999,25.97175749,-80.17549318,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,81248,197549,3,58468,2,1,SINGLE FAMILY,1819,33179,-9999,-9999,-9999,-9999,-9999,25.97175463,-80.17574999,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,56656,173556,3,58468,1,1,SINGLE FAMILY,1496,33179,-9999,-9999,-9999,-9999,-9999,25.97175117,-80.17597374,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,48442,140143,3,58468,1,1,SINGLE FAMILY,1089,33179,-9999,-9999,-9999,-9999,-9999,25.97174784,-80.17618957,4
1,9,1980,12,X,OUTSIDE FLOODPLAIN,19697,185314,3,58468,1,1,SINGLE FAMILY,1377,33179,-9999,-9999,-9999,-9999,-9999,25.97174435,-80.1764161,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,102541,183193,3,58468,1,1,SINGLE FAMILY,1595,33179,-9999,-9999,-9999,-9999,-9999,25.97174078,-80.1766466,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,40866,147916,3,58468,2,1,SINGLE FAMILY,1219,33179,-9999,-9999,-9999,-9999,-9999,25.97173735,-80.17686852,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,136763,138193,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.97173407,-80.17708082,4
1,9,1966,12,X,OUTSIDE FLOODPLAIN,87410,171653,3,58468,1,1,SINGLE FAMILY,1221,33179,-9999,-9999,-9999,-9999,-9999,25.97173058,-80.17731982,4
1,8,1956,12,X,OUTSIDE FLOODPLAIN,80927,152531,3,65173,1,1,SINGLE FAMILY,1115,33179,-9999,-9999,-9999,-9999,-9999,25.97172552,-80.17758429,4
1,9,1997,12,X,OUTSIDE FLOODPLAIN,43975,187483,3,65173,1,1,SINGLE FAMILY,1208,33179,-9999,-9999,-9999,-9999,-9999,25.97145877,-80.17757486,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,64157,181421,3,58468,1,1,SINGLE FAMILY,1610,33179,-9999,-9999,-9999,-9999,-9999,25.97146178,-80.17731234,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,75265,175325,3,58468,1,1,SINGLE FAMILY,1470,33179,-9999,-9999,-9999,-9999,-9999,25.97146542,-80.17707531,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,95032,201556,4,58468,1,1,SINGLE FAMILY,1872,33179,-9999,-9999,-9999,-9999,-9999,25.97146883,-80.17686302,4
1,9,1967,12,X,OUTSIDE FLOODPLAIN,53972,195494,3,58468,1,1,SINGLE FAMILY,1771,33179,-9999,-9999,-9999,-9999,-9999,25.97147239,-80.17664111,4
1,8,1956,12,X,OUTSIDE FLOODPLAIN,90612,171492,3,58468,1,1,SINGLE FAMILY,1326,33179,-9999,-9999,-9999,-9999,-9999,25.97147608,-80.17641062,4
1,9,1966,12,X,OUTSIDE FLOODPLAIN,42921,146060,3,58468,1,1,SINGLE FAMILY,1151,33179,-9999,-9999,-9999,-9999,-9999,25.97147973,-80.17618409,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,63271,182029,3,58468,1,1,SINGLE FAMILY,1455,33179,-9999,-9999,-9999,-9999,-9999,25.9714832,-80.17596826,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,30008,135193,3,58468,1,1,SINGLE FAMILY,1012,33179,-9999,-9999,-9999,-9999,-9999,25.97148678,-80.17574452,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,83782,196938,3,66128,1,1,SINGLE FAMILY,1693,33179,-9999,-9999,-9999,-9999,-9999,25.97149157,-80.17548733,4
1,8,1956,12,X,OUTSIDE FLOODPLAIN,38087,148252,3,66654,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.97244792,-80.17551704,4
1,8,1956,12,X,OUTSIDE FLOODPLAIN,62464,143060,3,58468,1,1,SINGLE FAMILY,1115,33179,-9999,-9999,-9999,-9999,-9999,25.97244525,-80.17577412,4
1,8,1973,12,X,OUTSIDE FLOODPLAIN,143891,193613,3,58468,1,1,SINGLE FAMILY,1601,33179,-9999,-9999,-9999,-9999,-9999,25.97244183,-80.17599933,4
1,8,1956,12,X,OUTSIDE FLOODPLAIN,90655,152237,3,58468,2,1,SINGLE FAMILY,1247,33179,-9999,-9999,-9999,-9999,-9999,25.97243859,-80.17621267,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,43318,197459,3,58468,1,1,SINGLE FAMILY,1529,33179,-9999,-9999,-9999,-9999,-9999,25.97243521,-80.17643452,4
1,8,1956,12,X,OUTSIDE FLOODPLAIN,33276,143043,3,58468,1,1,SINGLE FAMILY,1115,33179,-9999,-9999,-9999,-9999,-9999,25.97243173,-80.17666287,4
1,8,1956,12,X,OUTSIDE FLOODPLAIN,34957,138193,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.97242835,-80.1768852,4
1,9,1972,12,X,OUTSIDE FLOODPLAIN,74359,211869,4,58468,1,1,SINGLE FAMILY,1831,33179,-9999,-9999,-9999,-9999,-9999,25.97242513,-80.17709744,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,97918,161363,3,58468,1,1,SINGLE FAMILY,1353,33179,-9999,-9999,-9999,-9999,-9999,25.97242165,-80.17734046,4
1,8,1956,12,X,OUTSIDE FLOODPLAIN,64367,159335,3,65173,2,1,SINGLE FAMILY,1325,33179,-9999,-9999,-9999,-9999,-9999,25.97241593,-80.17760968,4
1,8,1956,12,X,OUTSIDE FLOODPLAIN,68168,161184,3,65173,1,1,SINGLE FAMILY,1115,33179,-9999,-9999,-9999,-9999,-9999,25.97214563,-80.17760036,4
1,9,1966,12,X,OUTSIDE FLOODPLAIN,61267,156405,3,58468,1,1,SINGLE FAMILY,1439,33179,-9999,-9999,-9999,-9999,-9999,25.97214926,-80.17733326,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,45710,105568,3,58468,2,1,SINGLE FAMILY,1405,33179,-9999,-9999,-9999,-9999,-9999,25.97215335,-80.17709295,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,92874,138193,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.97215715,-80.17688072,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,84546,187469,3,58468,1,1,SINGLE FAMILY,1613,33179,-9999,-9999,-9999,-9999,-9999,25.97216114,-80.1766584,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,78013,246354,4,58468,2,1,SINGLE FAMILY,1961,33179,-9999,-9999,-9999,-9999,-9999,25.97216523,-80.17643006,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,90010,150143,3,58468,1,1,SINGLE FAMILY,1211,33179,-9999,-9999,-9999,-9999,-9999,25.97216921,-80.17620822,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,63440,116577,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.97217303,-80.17599489,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,62840,160459,3,58468,1,1,SINGLE FAMILY,1337,33179,-9999,-9999,-9999,-9999,-9999,25.97217706,-80.17576969,4
1,8,1956,12,X,OUTSIDE FLOODPLAIN,46112,179420,3,66573,1,1,SINGLE FAMILY,1487,33179,-9999,-9999,-9999,-9999,-9999,25.97218234,-80.17551178,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,69988,148428,3,64803,1,1,SINGLE FAMILY,1115,33179,-9999,-9999,-9999,-9999,-9999,25.97243445,-80.17806134,4
1,9,1961,12,X,OUTSIDE FLOODPLAIN,84812,203980,4,58468,1,1,SINGLE FAMILY,1857,33179,-9999,-9999,-9999,-9999,-9999,25.9722089,-80.17805154,4
1,9,1961,12,X,OUTSIDE FLOODPLAIN,84372,159589,3,58468,1,1,SINGLE FAMILY,1304,33179,-9999,-9999,-9999,-9999,-9999,25.97199362,-80.1780431,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,64286,186118,3,58468,1,1,SINGLE FAMILY,1304,33179,-9999,-9999,-9999,-9999,-9999,25.97178811,-80.17803504,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,50778,148993,3,58468,1,1,SINGLE FAMILY,1207,33179,-9999,-9999,-9999,-9999,-9999,25.97158159,-80.17802696,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,62599,143138,3,58468,1,1,SINGLE FAMILY,1115,33179,-9999,-9999,-9999,-9999,-9999,25.97137834,-80.17801899,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,32374,197511,3,58468,1,1,SINGLE FAMILY,1840,33179,-9999,-9999,-9999,-9999,-9999,25.97117707,-80.17801111,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,72949,96690,2,58468,1,1,SINGLE FAMILY,1365,33179,-9999,-9999,-9999,-9999,-9999,25.97096702,-80.17800288,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,11177,143977,3,58468,1,1,SINGLE FAMILY,1115,33179,-9999,-9999,-9999,-9999,-9999,25.97095916,-80.17829577,4
1,8,1976,12,X,OUTSIDE FLOODPLAIN,33825,156037,3,58468,2,1,SINGLE FAMILY,1219,33179,-9999,-9999,-9999,-9999,-9999,25.97116924,-80.17830307,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,92716,201657,4,58468,1,1,SINGLE FAMILY,1748,33179,-9999,-9999,-9999,-9999,-9999,25.97137055,-80.17831006,4
