Asian,Black,CensusID,ClaimDamage,ClaimN,FeatureID,HOUSEHOLDS,Other,Owner,PolicyN,PolicyRate,Renter,White,policycost
1.0,2.0,12086016000,115364.27669707601,8.94444444444,378,1538.0,-95.6,1166.0,826.090909091,0.5371202269772432,372.0,93.6,324753.727273
0.1,7.3,12086000711,1686259.3280052,15.6,379,1824.0,-95.10000000000001,725.0,578.818181818,0.31733452950548247,1099.0,88.7,400778.727273
0.2,2.0,12086000805,65332.33999985,3.5,380,1685.0,-95.5,1057.0,262.545454545,0.15581332613946586,628.0,94.3,141299.545455
0.4,1.6,12086001603,94.6666666666,2.0,381,1030.0,-95.4,662.0,187.818181818,0.18234774933786407,368.0,94.4,89511.4545455
0.1,3.4,12086001606,1295.14375,1.25,382,1536.0,-92.6,360.0,30.0,0.01953125,1176.0,90.1,36481.6363636
0.2,1.5,12086008804,53896.59423631155,4.91666666667,383,2344.0,-96.60000000000001,1693.0,79.1818181818,0.03378063915605802,651.0,95.9,48947.1818182
0.8,1.7,12086005802,306428.0744,5.6,384,3240.0,-95.7,1767.0,86.0909090909,0.0265712682379321,1473.0,94.2,45453.3636364
0.4,1.8,12086005801,9569.11805554719,2.08333333333,385,2333.0,-95.9,1369.0,26.5454545455,0.011378248840762967,964.0,94.7,17010.0
0.8,1.5,12086009306,69549.39813356,6.8,386,2352.0,-95.8,1583.0,697.363636364,0.296498144712585,769.0,94.5,302891.727273
0.9,2.5,12086005502,2795.3799999999997,1.75,387,2528.0,-94.0,870.0,54.1818181818,0.021432681242800632,1658.0,91.6,30829.0909091
0.9,2.3,12086006401,13855.138888911044,1.66666666667,388,1298.0,-93.10000000000001,430.0,9.90909090909,0.0076341224261094,868.0,90.9,7945.72727273
0.1,5.3,12086005201,170936.8481635554,3.14285714286,389,2054.0,-84.5,187.0,89.6363636364,0.04363990439941578,1867.0,80.1,204607.181818
1.9,1.7,12086008502,146878.92,5.4,390,1548.0,-95.8,1196.0,185.181818182,0.11962649753359174,352.0,93.2,82263.4545455
0.8,3.7,12086006402,9798.6975,1.5,391,1252.0,-91.9,462.0,7.81818181818,0.0062445541678754,790.0,88.4,3051.54545455
0.3,7.5,12086003602,99328.54,4.0,392,3136.0,-87.0,445.0,212.545454545,0.06777597402582909,2691.0,80.2,437394.818182
0.1,5.4,12086005202,124548.74975210654,2.90909090909,393,1953.0,-85.1,155.0,166.909090909,0.08546292417255505,1798.0,80.6,283377.909091
0.3,5.4,12086005302,88785.3339671735,2.45454545455,394,3095.0,-85.2,289.0,136.181818182,0.044000587457835215,2806.0,80.5,283454.181818
0.5,1.3,12086005600,0.0,1.0,395,1748.0,-95.7,983.0,33.5454545455,0.019190763469965674,765.0,94.9,18571.7272727
0.1,12.9,12086002402,22019.635041334714,3.27272727273,396,1675.0,-87.6,427.0,345.090909091,0.20602442333791046,1248.0,75.6,540201.727273
1.7,4.8,12086011500,3493295.09765625,23.4375,397,1979.0,-95.1,1601.0,1213.45454545,0.6131655105861546,378.0,89.6,608496.636364
0.1,71.3,12086000408,1044509.4504869655,13.3529411765,398,1782.0,-92.89999999999999,724.0,201.454545455,0.11304968880751963,1058.0,22.5,128471.818182
0.7,76.3,12086000405,4360.568888882432,1.33333333333,399,1163.0,-92.5,1011.0,12.7272727273,0.01094348471822872,152.0,16.5,9063.0
0.2,75.6,12086000404,24131.533593750002,3.75,400,1920.0,-92.0,1213.0,129.727272727,0.06756628787864584,707.0,17.2,69518.3636364
0.1,86.4,12086000403,42535.650415471646,4.73684210526,401,2219.0,-95.8,1020.0,255.636363636,0.11520340857863903,1199.0,10.3,209851.909091
3.7,36.5,12086008306,5262096.972782103,16.6153846154,402,2200.0,-91.30000000000001,1709.0,215.0,0.09772727272727273,491.0,52.1,118336.727273
3.6,9.3,12086008305,1033657.4762744256,11.7857142857,403,1810.0,-94.80000000000001,1284.0,527.636363636,0.2915118031138122,526.0,82.9,284206.181818
0.3,79.3,12086008304,1244452.5220730542,20.2307692308,404,2402.0,-94.8,1877.0,484.272727273,0.20161229278642798,525.0,16.2,274786.818182
1.3,1.1,12086008000,67491693.2160692,52.1818181818,405,2077.0,-97.10000000000001,1699.0,1296.72727273,0.624327045127588,378.0,95.7,2217076.27273
7.0,3.0,12086007604,153836.10203726238,5.88888888889,406,2590.0,-94.9,1242.0,520.181818182,0.20084240084247104,1348.0,85.9,520332.727273
3.8,42.3,12086007603,8922.98703705118,1.66666666667,407,1679.0,-94.8,552.0,77.6363636364,0.046239644810244195,1127.0,49.7,54456.7272727
1.6,1.2,12086007601,22223.90625,1.75,408,935.0,-95.39999999999999,736.0,44.1818181818,0.04725328147786096,199.0,93.6,22358.2727273
12.3,9.7,12086980300,0.0,1.0,409,11.0,-92.8,0.0,3.2,0.29090909090909095,11.0,71.8,4427.3
3.4,71.8,12086000216,11202.428333321222,3.08333333333,410,1073.0,-92.7,840.0,93.4545454545,0.08709650088956199,233.0,18.5,47298.8181818
5.4,39.5,12086000213,3825.44727272,2.0,411,1505.0,-92.69999999999999,988.0,77.7272727273,0.05164602839023256,517.0,48.8,39035.9090909
2.5,9.0,12086009706,381398.00000007247,4.66666666667,412,1586.0,-90.7,1295.0,233.454545455,0.1471970652301387,291.0,80.2,215925.181818
3.4,51.1,12086009808,14104.463478270001,3.0,413,2489.0,-92.7,1248.0,613.909090909,0.24664889148613903,1241.0,39.2,368310.454545
2.4,46.4,12086009804,18676.70769231,3.0,414,985.0,-92.1,905.0,45.0909090909,0.04577757268111675,80.0,44.3,28385.8181818
1.7,7.6,12086009704,2371822.998743959,14.9032258065,415,1783.0,-93.89999999999999,1472.0,837.545454545,0.46973945852215365,311.0,85.6,608394.181818
1.5,15.2,12086009705,692827.5287584171,4.90909090909,416,2264.0,-91.0,1621.0,94.2727272727,0.04163989720525618,643.0,75.3,86665.6363636
3.0,52.9,12086009803,723.6543999999999,2.8,417,1553.0,-91.3,1284.0,116.727272727,0.07516244219381842,269.0,36.4,185912.454545
2.7,1.3,12086016100,617709.34328125,15.8125,418,1387.0,-96.2,1217.0,824.363636364,0.5943501343648161,170.0,93.2,316095.909091
0.3,1.2,12086015800,124333.20295933934,7.64285714286,419,1595.0,-95.7,1226.0,938.636363636,0.5884867483611286,369.0,95.2,350403.454545
1.8,1.7,12086015900,235366.78966942776,9.36363636364,420,1102.0,-95.6,905.0,648.727272727,0.5886817356869328,197.0,93.1,245762.363636
0.6,2.9,12086016900,3840.12,4.0,421,1583.0,-93.9,1093.0,129.363636364,0.08172055360960202,490.0,91.4,81052.9090909
1.6,2.3,12086016300,242693.46310000002,12.65,422,1328.0,-94.5,1188.0,565.090909091,0.4255202628697289,140.0,91.6,239562.0
2.3,2.3,12086016400,47333.9491,4.7,423,1673.0,-95.1,1436.0,849.454545455,0.5077433027226539,237.0,91.5,357716.454545
1.5,2.3,12086016800,213768.74922856223,9.72222222222,424,1280.0,-94.8,1027.0,474.454545455,0.37066761363671874,253.0,92.0,231436.363636
0.3,49.7,12086011300,1715466.9412943877,14.3684210526,425,2680.0,-86.4,601.0,330.909090909,0.12347354138395522,2079.0,37.4,201512.363636
2.9,19.7,12086011600,114114.71847081216,8.22727272727,426,1917.0,-92.0,1220.0,1105.18181818,0.5765163370787689,697.0,70.4,583625.363636
1.0,2.0,12086012500,651491.5918012656,10.1052631579,427,1736.0,-96.0,1520.0,324.090909091,0.18668831168836406,216.0,94.0,178980.909091
0.1,89.5,12086000402,9025.61185186906,1.77777777778,428,1113.0,-96.8,829.0,30.5454545455,0.027444253859389037,284.0,8.2,10783.2727273
1.0,66.7,12086000306,96182.85432079271,4.44444444444,429,1810.0,-91.2,632.0,203.0,0.11215469613259668,1178.0,24.5,226728.363636
1.1,77.5,12086000305,1977479.8486943224,12.1515151515,430,2331.0,-93.69999999999999,898.0,639.818181818,0.2744822744821965,1433.0,16.1,691543.363636
3.6,61.2,12086000302,388261.960625,11.0,431,656.0,-93.80000000000001,553.0,364.909090909,0.5562638580929877,103.0,30.0,259155.272727
0.2,3.2,12086000808,1333057.3030556422,11.4166666667,432,1364.0,-95.0,392.0,264.0,0.1935483870967742,972.0,92.6,188371.363636
0.0,3.8,12086000712,83957.975,5.0,433,770.0,-93.8,226.0,162.545454545,0.21109799291558443,544.0,91.0,105483.090909
0.1,3.6,12086000710,631296.4049999999,9.25,434,2068.0,-93.5,231.0,107.363636364,0.05191665201353965,1837.0,90.8,91770.6363636
0.0,2.2,12086000709,2079680.974609375,16.5625,435,2022.0,-96.0,908.0,456.0,0.22551928783382788,1114.0,94.8,302493.090909
0.2,2.1,12086009315,34793.889375,4.25,436,1201.0,-95.3,551.0,27.0,0.022481265611990008,650.0,94.0,49498.1818182
0.5,6.2,12086001605,56264.73827175498,2.88888888889,437,1675.0,-93.60000000000001,103.0,103.090909091,0.06154681139761194,1572.0,87.9,107268.363636
1.4,2.3,12086009030,1460030.025,5.0,438,1893.0,-95.10000000000001,1046.0,144.909090909,0.07654996878446911,847.0,92.4,175237.636364
5.4,2.5,12086009035,14402688.38085,23.1,439,2014.0,-93.5,878.0,612.545454545,0.30414372122393246,1136.0,86.6,506842.636364
2.2,2.7,12086009023,0.0,1.0,440,2033.0,-93.30000000000001,848.0,111.727272727,0.05495684836546975,1185.0,89.4,59815.9090909
3.4,3.0,12086009039,0.0,4.4,441,1574.0,-93.7,758.0,341.181818182,0.21676100265692502,816.0,88.3,144743.181818
0.2,1.2,12086008806,14936.37140625,2.625,442,1240.0,-96.10000000000001,825.0,39.7272727273,0.03203812316717742,415.0,95.7,16665.1818182
0.0,28.6,12086980500,1124342.3582812499,6.375,443,6.0,-99.0,0.0,90.5454545455,15.090909090916666,6.0,71.4,269234.272727
3.1,4.1,12086006702,696374.7779296875,5.9375,444,5119.0,-92.10000000000001,1138.0,169.727272727,0.03315633380093769,3981.0,85.9,898368.909091
0.1,21.8,12086002900,20662.576446297524,2.27272727273,445,1764.0,-86.60000000000001,349.0,91.7272727273,0.05199958771388889,1415.0,65.7,147688.909091
0.0,87.9,12086003400,10150.233888897283,2.16666666667,446,941.0,-94.2,67.0,17.0909090909,0.018162496377151966,874.0,7.3,12525.4545455
0.3,2.1,12086005903,415774.0014809606,5.44444444444,447,1641.0,-96.2,749.0,159.909090909,0.09744612486837295,892.0,94.8,74471.0
1.7,26.2,12086003004,148021.36875,2.25,448,1639.0,-90.9,115.0,95.5454545455,0.05829496921629042,1524.0,64.0,293177.272727
0.1,83.1,12086003100,0.0,1.0,449,1519.0,-92.99999999999999,295.0,37.6363636364,0.024777066251744567,1224.0,10.8,17025.2727273
5.3,29.5,12086008904,0.0,2.0,450,127.0,-87.6,3.0,5.72727272727,0.04509663564779527,124.0,53.8,5428.45454545
0.6,1.1,12086015500,468882.99124643416,13.4705882353,451,1881.0,-96.60000000000001,1648.0,1471.18181818,0.7821274950451887,233.0,95.9,613857.0
0.0,80.4,12086001803,311.2564,1.4,452,1349.0,-94.10000000000001,228.0,68.8181818182,0.05101421928702743,1121.0,14.7,75892.6363636
0.1,3.0,12086001602,586536.048927907,11.4117647059,453,1836.0,-94.5,1078.0,630.818181818,0.3435828877004357,758.0,92.4,429460.363636
2.0,69.8,12086000301,652248.2367811811,10.1904761905,454,2192.0,-92.1,1415.0,370.0,0.1687956204379562,777.0,21.3,341223.636364
1.4,73.8,12086000209,508903.3892595516,5.88888888889,455,2093.0,-93.5,691.0,194.272727273,0.09282022325513616,1402.0,19.3,183806.909091
2.2,69.6,12086000206,39474.45288891028,2.33333333333,456,1579.0,-90.5,943.0,111.090909091,0.07035523058328055,636.0,19.7,78517.3636364
2.8,67.5,12086000204,0.0,1.0,457,1225.0,-91.4,919.0,24.7272727273,0.02018552875697959,306.0,22.1,19155.5454545
5.1,22.0,12086000202,7331.931428557681,2.28571428571,458,2204.0,-88.2,1503.0,87.4545454545,0.03967992080512704,701.0,62.1,55585.5454545
1.7,4.9,12086000113,469362.77448996715,6.42857142857,459,3510.0,-94.89999999999999,1743.0,157.090909091,0.04475524475527065,1767.0,89.3,691132.0
2.5,28.2,12086000109,175591.98,4.5,460,1871.0,-86.8,365.0,203.363636364,0.10869248335863174,1506.0,57.1,324851.0
1.3,1.9,12086008906,25669.289066652003,4.4,461,1868.0,-96.8,1178.0,275.545454545,0.14750827331102784,690.0,94.6,119977.090909
4.1,2.7,12086008907,130627.052083125,6.25,462,1647.0,-95.6,875.0,302.272727273,0.1835292818901032,772.0,89.8,148614.363636
0.2,2.3,12086009020,65597.79111129296,3.66666666667,463,1079.0,-93.0,202.0,105.363636364,0.09764933861353105,877.0,91.5,66478.0
0.7,1.6,12086009029,0.0,1.5,464,1276.0,-95.2,879.0,154.454545455,0.12104588201802507,397.0,93.9,59088.7272727
0.5,2.2,12086009026,4370.924999999999,1.5,465,1135.0,-94.3,496.0,28.1818181818,0.024829795754889868,639.0,92.6,43681.9090909
2.3,2.6,12086009027,2786.01,1.0,466,1612.0,-93.80000000000001,731.0,67.2727272727,0.041732461087282874,881.0,89.9,35345.2727273
1.6,2.5,12086009031,913044.4905542037,5.66666666667,467,1400.0,-93.3,562.0,164.545454545,0.11753246753214287,838.0,90.2,106879.727273
0.7,1.3,12086009028,123.37,1.0,468,1480.0,-93.7,935.0,230.0,0.1554054054054054,545.0,92.7,127510.181818
0.6,1.0,12086014200,434370.9490739586,13.8888888889,469,1414.0,-95.8,1280.0,428.909090909,0.30333033303323903,134.0,95.2,165696.090909
2.3,10.3,12086015100,19986.12666668,4.0,470,2740.0,-95.5,2279.0,2142.90909091,0.7820836098211679,461.0,83.9,924641.272727
3.2,3.2,12086009038,4428.968163262598,1.57142857143,471,2605.0,-92.80000000000001,1200.0,333.454545455,0.12800558366794626,1405.0,87.4,140196.818182
4.9,1.9,12086009034,64257.88402342478,6.15384615385,472,2507.0,-94.5,1621.0,791.545454545,0.3157341262644595,886.0,88.7,439519.545455
0.5,2.7,12086009314,26933.81609375,2.5625,473,1452.0,-94.2,641.0,197.909090909,0.13630102679683195,811.0,92.0,144424.818182
1.6,0.8,12086007501,3544.016326525027,1.42857142857,474,977.0,-97.2,855.0,122.181818182,0.12505815576458545,122.0,95.8,59793.8181818
2.1,1.4,12086007400,18049.1844,3.9,475,2652.0,-96.5,1904.0,315.090909091,0.11881255998906486,748.0,94.0,178256.454545
0.8,2.9,12086007300,15062400.51975738,17.9047619048,476,1649.0,-96.4,1384.0,513.454545455,0.31137328408429354,265.0,93.7,956705.363636
0.1,78.7,12086007200,646.575,1.5,477,970.0,-96.4,341.0,29.2727272727,0.03017806935329897,629.0,18.6,19258.6363636
1.3,2.5,12086007002,240616.732040833,4.71428571429,478,2511.0,-92.89999999999999,796.0,46.5454545455,0.018536620687176424,1715.0,90.1,38033.4545455
1.1,2.5,12086006601,3913.2247,1.1,479,2878.0,-91.3,1029.0,103.181818182,0.035851917366921476,1849.0,88.7,66172.5454545
1.6,3.2,12086006403,993.2722222236533,1.66666666667,480,1349.0,-90.6,559.0,8.36363636364,0.006199878698028169,790.0,86.8,3553.54545455
0.7,0.4,12086004602,54781700.871519916,46.724137931,481,1167.0,-95.89999999999999,922.0,1153.72727273,0.9886266261610969,245.0,95.8,2450255.72727
2.4,2.8,12086004500,873831.7068893844,8.21428571429,482,2513.0,-94.5,1295.0,453.545454545,0.18047968744329487,1218.0,90.3,1575621.54545
1.7,1.7,12086004102,862393.2370559999,9.36,483,1663.0,-96.0,1207.0,589.636363636,0.3545618542609742,456.0,93.6,1454543.18182
4.4,23.8,12086000211,110181.19027754951,2.58333333333,484,1078.0,-89.0,604.0,84.9090909091,0.07876539045371057,474.0,61.8,78877.4545455
2.2,6.0,12086000132,12412.307755091972,3.42857142857,485,3347.0,-94.0,2231.0,106.818181818,0.0319146046662683,1116.0,86.8,414910.272727
3.3,4.7,12086000131,255683.44537190866,4.27272727273,486,1075.0,-93.1,538.0,218.0,0.2027906976744186,537.0,86.1,514768.909091
3.2,5.2,12086000134,4924320.975310602,11.8888888889,487,1280.0,-93.7,848.0,184.454545455,0.14410511363671874,432.0,86.3,338117.090909
1.8,3.9,12086000119,70547.1822222628,3.33333333333,488,2236.0,-95.0,1271.0,178.636363636,0.07989103919320215,965.0,90.3,294497.363636
1.2,2.3,12086000121,113053.6888,2.6,489,787.0,-96.1,563.0,84.8181818182,0.10777405567750953,224.0,93.6,294353.272727
2.0,6.9,12086009312,5467.184375000001,1.25,490,2457.0,-93.5,617.0,318.181818182,0.12950012950020348,1840.0,85.6,253942.454545
1.3,4.0,12086009313,13386.31083901452,3.61904761905,491,2052.0,-95.3,1436.0,960.090909091,0.4678805599858674,616.0,91.0,448387.727273
2.2,76.4,12086000217,8734920.645592567,30.2380952381,492,1650.0,-92.2,827.0,669.818181818,0.40595041322303027,823.0,14.6,572087.545455
2.0,13.1,12086011900,27216.61385,4.45,493,1830.0,-94.0,1455.0,1164.81818182,0.6365126676612022,375.0,79.9,700550.090909
3.0,20.8,12086011800,135415.75313017963,8.84210526316,494,1047.0,-90.8,920.0,926.727272727,0.885126334982808,127.0,68.0,491532.181818
1.8,13.1,12086012000,1372.0444444365698,1.33333333333,495,3173.0,-91.4,716.0,109.818181818,0.034610205426410336,2457.0,77.5,144783.818182
1.9,10.0,12086012100,83673.558,3.0,496,5285.0,-91.5,2768.0,498.272727273,0.09428055388325449,2517.0,80.6,330674.636364
0.5,1.4,12086012200,154931.89455772936,7.85714285714,497,1572.0,-96.10000000000001,1414.0,1243.72727273,0.791175109879135,158.0,95.2,601606.272727
3.0,10.4,12086012300,30269.222222215136,6.66666666667,498,1854.0,-92.80000000000001,1649.0,1674.27272727,0.9030597234466019,205.0,80.4,817890.909091
2.4,7.1,12086012400,138027.35626286935,7.29411764706,499,2672.0,-93.2,2260.0,1886.09090909,0.7058723462163173,412.0,84.7,924361.272727
0.7,1.9,12086012600,118666.75082668538,7.72727272727,500,1886.0,-94.6,1422.0,152.181818182,0.08069025354294804,464.0,93.0,87420.0909091
1.1,2.1,12086000708,64594.04342582572,4.17647058824,501,2064.0,-95.9,1142.0,346.545454545,0.16789992952761626,922.0,93.7,183784.727273
2.3,1.8,12086006203,3850.854814803706,1.33333333333,502,1059.0,-94.19999999999999,372.0,43.5454545455,0.041119409391406986,687.0,91.1,59764.2727273
1.3,1.3,12086009006,1492988.887583326,12.4814814815,503,3464.0,-95.3,2332.0,1168.45454545,0.3373136678550809,1132.0,93.7,513342.0
1.0,3.5,12086000115,1107425.404169,7.0,504,1342.0,-96.0,675.0,379.090909091,0.28248204850298064,667.0,92.5,681092.454545
0.0,0.0,12086009040,222799.96687499998,3.375,505,79.0,-96.5,57.0,272.818181818,3.4533947065569626,22.0,97.5,223288.090909
1.9,8.6,12086003912,408706.55092608364,8.52173913043,506,1636.0,-91.2,592.0,577.181818182,0.3528006223606357,1044.0,81.7,1116117.09091
1.6,18.6,12086011008,174644.87755117196,8.57142857143,507,1050.0,-91.8,631.0,758.090909091,0.7219913419914286,419.0,72.6,337939.272727
2.8,6.7,12086018200,159385.60673642997,7.41666666667,508,751.0,-93.4,552.0,306.0,0.40745672436750996,199.0,84.9,125111.727273
0.1,52.6,12086000903,5535.083209895814,1.55555555556,509,830.0,-86.9,527.0,143.454545455,0.17283680175301203,303.0,35.2,121251.181818
1.0,14.2,12086011700,42442.335069398294,4.58333333333,510,2401.0,-89.3,840.0,543.363636364,0.22630722047646812,1561.0,75.1,370063.454545
0.0,0.0,12086980900,0.0,0.0,511,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2,3.0,12086009046,0.0,0.0,512,200.0,-96.5,106.0,0.0,0.0,94.0,91.3,0.0
1.6,2.8,12086009047,0.0,0.0,513,861.0,-92.0,325.0,0.0,0.0,536.0,88.6,0.0
2.7,1.5,12086009044,0.0,0.0,514,330.0,-94.10000000000001,169.0,0.0,0.0,161.0,90.9,0.0
0.0,0.0,12086980800,0.0,0.0,515,1.0,-99.0,0.0,0.0,0.0,1.0,100.0,0.0
0.0,0.0,12086990000,0.0,0.0,516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,12086980100,0.0,0.0,517,3.0,-99.0,0.0,0.0,0.0,3.0,100.0,0.0
2.1,4.8,12086009024,0.0,0.0,518,1659.0,-91.10000000000001,322.0,0.0,0.0,1337.0,85.2,0.0
